OGF_ID,MUNICIPAL_TYPE,MUNICIPAL_TYPE_FR,MUNICIPAL_NAME,MUNICIPAL_NAME_FR,MUNID,MAH_CODE,MUNICIPAL_AREA_EXTENT_TYPE,MUNICIPAL_AREA_EXTENT_TYPE_FR,ASSESSMENT_CODE,MUNICIPAL_NAME_PREFIX,MUNICIPAL_NAME_PREFIX_FR,MUNICIPAL_NAME_SHORTFORM,MUNICIPAL_NAME_SHORTFORM_FR,UPPER_TIER_ASSESSMENT_CODE,UPPER_TIER_MUNICIPALITY,UPPER_TIER_MUNICIPALITY_FR,EFFECTIVE_DATETIME,SYSTEM_DATETIME,OBJECTID,SHAPEAREA,SHAPELEN
319585804,Single Tier Municipality,Municipalités à palier unique,MUNICIPALITY OF KILLARNEY,MUNICIPALITÉ DE KILLARNEY,52003,88411,Mainland,Terre ferme,5136,MUNICIPALITY OF,MUNICIPALITÉ DE,KILLARNEY,KILLARNEY,,,,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,1201,0,0
319585838,Single Tier Municipality,Municipalités à palier unique,TOWNSHIP OF CHAPPLE,CANTON DE CHAPPLE,59024,87605,Water,Eau,5924,TOWNSHIP OF,CANTON DE,CHAPPLE,CHAPPLE,,,,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,1217,0,0
319585932,Lower Tier Municipality,Municipalités de palier inférieur,MUNICIPALITY OF MEAFORD,MUNICIPALITÉ DE MEAFORD,42047,47406,Water,Eau,4210,MUNICIPALITY OF,MUNICIPALITÉ DE,MEAFORD,MEAFORD,,COUNTY OF GREY,COMTÉ DE GREY,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,1233,0,0
319585695,Single Tier Municipality,Municipalités à palier unique,TOWNSHIP OF THE ARCHIPELAGO,CANTON DE THE ARCHIPELAGO,49005,86621,Mainland,Terre ferme,4905,TOWNSHIP OF,CANTON DE,THE ARCHIPELAGO,THE ARCHIPELAGO,,,,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,1249,0,0
319586007,Lower Tier Municipality,Municipalités de palier inférieur,TOWNSHIP OF WELLINGTON NORTH,CANTON DE WELLINGTON NORTH,23020,75617,Mainland,Terre ferme,2349,TOWNSHIP OF,CANTON DE,WELLINGTON NORTH,WELLINGTON NORTH,,COUNTY OF WELLINGTON,COMTÉ DE WELLINGTON,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,1265,0,0
319585756,Single Tier Municipality,Municipalités à palier unique,CITY OF CORNWALL,CITÉ DE CORNWALL,1012,71101,Mainland,Terre ferme,402,CITY OF,CITÉ DE,CORNWALL,CORNWALL,,,,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,1281,0,0
319586206,Single Tier Municipality,Municipalités à palier unique,CITY OF ORILLIA,CITÉ D'ORILLIA,43052,70102,Mainland,Terre ferme,4352,CITY OF,CITÉ DE,ORILLIA,ORILLIA,,,,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,1297,0,0
319585653,Lower Tier Municipality,Municipalités de palier inférieur,TOWNSHIP OF WEST LINCOLN,CANTON DE WEST LINCOLN,26021,18602,Mainland,Terre ferme,2602,TOWNSHIP OF,CANTON DE,WEST LINCOLN,WEST LINCOLN,,REGIONAL MUNICIPALITY OF NIAGARA,MUNICIPALITÉ RÉGIONALE DE NIAGARA,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,1313,0,0
319585912,Lower Tier Municipality,Municipalités de palier inférieur,VILLAGE OF POINT EDWARD,VILLAGE DE POINT EDWARD,38031,54506,Mainland,Terre ferme,3831,VILLAGE OF,VILLAGE DE,POINT EDWARD,POINT EDWARD,,COUNTY OF LAMBTON,COMTÉ DE LAMBTON,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,1329,0,0
319585843,Single Tier Municipality,Municipalités à palier unique,CITY OF KINGSTON,CITÉ DE KINGSTON,10005,46102,Mainland,Terre ferme,1011,CITY OF,CITÉ DE,KINGSTON,KINGSTON,,,,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,1345,0,0
319585766,Single Tier Municipality,Municipalités à palier unique,TOWNSHIP OF HORNEPAYNE,CANTON DE HORNEPAYNE,57096,80615,Mainland,Terre ferme,5796,TOWNSHIP OF,CANTON DE,HORNEPAYNE,HORNEPAYNE,,,,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,1361,0,0
319586102,Single Tier Municipality,Municipalités à palier unique,MUNICIPALITY OF RED LAKE,MUNICIPALITÉ DE RED LAKE,60040,82406,Mainland,Terre ferme,6041,MUNICIPALITY OF,MUNICIPALITÉ DE,RED LAKE,RED LAKE,,,,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,1377,0,0
319585890,Lower Tier Municipality,Municipalités de palier inférieur,TOWNSHIP OF AUGUSTA,CANTON D'AUGUSTA,7006,56601,Islands,Îles,706,TOWNSHIP OF,CANTON DE,AUGUSTA,AUGUSTA,,UNITED COUNTIES OF LEEDS AND GRENVILLE,COMTÉS UNIS DE LEEDS AND GRENVILLE,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,1393,0,0
319586012,Lower Tier Municipality,Municipalités de palier inférieur,THE NATION MUNICIPALITY,MUNICIPALITÉ DE LA NATION,2011,67614,Mainland,Terre ferme,212,MUNICIPALITY OF,MUNICIPALITÉ DE,THE NATION,THE NATION,,UNITED COUNTIES OF PRESCOTT AND RUSSELL,COMTÉS UNIS DE PRESCOTT AND RUSSELL,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,1409,0,0
319585870,Lower Tier Municipality,Municipalités de palier inférieur,TOWNSHIP OF STONE MILLS,CANTON DE STONE MILLS,11023,57613,Mainland,Terre ferme,1124,TOWNSHIP OF,CANTON DE,STONE MILLS,STONE MILLS,,COUNTY OF LENNOX AND ADDINGTON,COMTÉ DE LENNOX AND ADDINGTON,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,1425,0,0
319585846,Lower Tier Municipality,Municipalités de palier inférieur,TOWN OF PENETANGUISHENE,VILLE DE PENETANGUISHENE,43072,70406,Mainland,Terre ferme,4372,TOWN OF,VILLE DE,PENETANGUISHENE,PENETANGUISHENE,,COUNTY OF SIMCOE,COMTÉ DE SIMCOE,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,1441,0,0
319586129,Single Tier Municipality,Municipalités à palier unique,TOWN OF BLIND RIVER,VILLE DE BLIND RIVER,57038,80401,Mainland,Terre ferme,5738,TOWN OF,VILLE DE,BLIND RIVER,BLIND RIVER,,,,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,1457,0,0
319586153,Lower Tier Municipality,Municipalités de palier inférieur,TOWNSHIP OF MONTAGUE,CANTON DE MONTAGUE,9001,55610,Mainland,Terre ferme,901,TOWNSHIP OF,CANTON DE,MONTAGUE,MONTAGUE,,COUNTY OF LANARK,COMTÉ DE LANARK,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,1473,0,0
319586255,Lower Tier Municipality,Municipalités de palier inférieur,TOWNSHIP OF CHAMPLAIN,CANTON DE CHAMPLAIN,2005,67613,Mainland,Terre ferme,209,TOWNSHIP OF,CANTON DE,CHAMPLAIN,CHAMPLAIN,,UNITED COUNTIES OF PRESCOTT AND RUSSELL,COMTÉS UNIS DE PRESCOTT AND RUSSELL,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,1489,0,0
319585878,Lower Tier Municipality,Municipalités de palier inférieur,MUNICIPALITY OF DYSART ET AL,MUNICIPALITÉ DE DYSART ET AL,46024,49603,Mainland,Terre ferme,4624,MUNICIPALITY OF,MUNICIPALITÉ DE,DYSART ET AL,DYSART ET AL,,COUNTY OF HALIBURTON,COMTÉ DE HALIBURTON,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,1505,0,0
319586163,Lower Tier Municipality,Municipalités de palier inférieur,VILLAGE OF POINT EDWARD,VILLAGE DE POINT EDWARD,38031,54506,Water,Eau,3831,VILLAGE OF,VILLAGE DE,POINT EDWARD,POINT EDWARD,,COUNTY OF LAMBTON,COMTÉ DE LAMBTON,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,1521,0,0
319585625,Lower Tier Municipality,Municipalités de palier inférieur,TOWN OF PLYMPTON-WYOMING,VILLE DE PLYMPTON-WYOMING,38033,54405,Mainland,Terre ferme,3835,TOWN OF,VILLE DE,PLYMPTON-WYOMING,PLYMPTON-WYOMING,,COUNTY OF LAMBTON,COMTÉ DE LAMBTON,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,1537,0,0
319586290,Lower Tier Municipality,Municipalités de palier inférieur,TOWNSHIP OF NORTH HURON,CANTON DE NORTH HURON,40050,52620,Mainland,Terre ferme,4050,TOWNSHIP OF,CANTON DE,NORTH HURON,NORTH HURON,,COUNTY OF HURON,COMTÉ DE HURON,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,1553,0,0
319585981,Lower Tier Municipality,Municipalités de palier inférieur,TOWN OF PETROLIA,VILLE DE PETROLIA,38019,54402,Mainland,Terre ferme,3819,TOWN OF,VILLE DE,PETROLIA,PETROLIA,,COUNTY OF LAMBTON,COMTÉ DE LAMBTON,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,1569,0,0
319586049,Lower Tier Municipality,Municipalités de palier inférieur,TOWN OF HALTON HILLS,VILLE DE HALTON HILLS,24015,14401,Mainland,Terre ferme,2415,TOWN OF,VILLE DE,HALTON HILLS,HALTON HILLS,,REGIONAL MUNICIPALITY OF HALTON,REGIONAL MUNICIPALITÉ DE HALTON,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,1585,0,0
319586227,Lower Tier Municipality,Municipalités de palier inférieur,TOWN OF FORT ERIE,VILLE DE FORT ERIE,26003,18401,Mainland,Terre ferme,2703,TOWN OF,VILLE DE,FORT ERIE,FORT ERIE,,REGIONAL MUNICIPALITY OF NIAGARA,MUNICIPALITÉ RÉGIONALE DE NIAGARA,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,1601,0,0
319586268,Lower Tier Municipality,Municipalités de palier inférieur,TOWNSHIP OF LAKE OF BAYS,CANTON DE LAKE OF BAYS,44027,33602,Mainland,Terre ferme,4427,TOWNSHIP OF,CANTON DE,LAKE OF BAYS,LAKE OF BAYS,,DISTRICT MUNICIPALITY OF MUSKOKA,DISTRICT MUNICIPALITÉ DE MUSKOKA,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,1617,0,0
319585987,Lower Tier Municipality,Municipalités de palier inférieur,TOWNSHIP OF HAVELOCK-BELMONT-METHUEN,CANTON DE HAVELOCK-BELMONT-METHUEN,15030,66620,Mainland,Terre ferme,1531,TOWNSHIP OF,CANTON DE,HAVELOCK-BELMONT-METHUEN,HAVELOCK-BELMONT-METHUEN,,COUNTY OF PETERBOROUGH,COMTÉ DE PETERBOROUGH,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,1633,0,0
319585714,Lower Tier Municipality,Municipalités de palier inférieur,MUNICIPALITY OF BLUEWATER,MUNICIPALITÉ DE BLUEWATER,40010,52406,Water,Eau,4020,MUNICIPALITY OF,MUNICIPALITÉ DE,BLUEWATER,BLUEWATER,,COUNTY OF HURON,COMTÉ DE HURON,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,1649,0,0
319586274,Lower Tier Municipality,Municipalités de palier inférieur,MUNICIPALITY OF CENTRAL ELGIN,MUNICIPALITÉ DE CENTRAL ELGIN,34015,44610,Water,Eau,3418,MUNICIPALITY OF,MUNICIPALITÉ DE,CENTRAL ELGIN,CENTRAL ELGIN,,COUNTY OF ELGIN,COMTÉ D'ELGIN,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,1665,0,0
319586071,Lower Tier Municipality,Municipalités de palier inférieur,MUNICIPALITY OF WEST PERTH,MUNICIPALITÉ DE WEST PERTH,31017,65614,Mainland,Terre ferme,3130,MUNICIPALITY OF,MUNICIPALITÉ DE,WEST PERTH,WEST PERTH,,COUNTY OF PERTH,COMTÉ DE PERTH,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,1681,0,0
319586095,Lower Tier Municipality,Municipalités de palier inférieur,CITY OF WATERLOO,CITÉ DE WATERLOO,30016,25103,Mainland,Terre ferme,3016,CITY OF,CITÉ DE,WATERLOO,WATERLOO,,REGIONAL MUNICIPALITY OF WATERLOO,MUNICIPALITÉ RÉGIONALE DE WATERLOO,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,1697,0,0
319586225,Lower Tier Municipality,Municipalités de palier inférieur,TOWN OF MIDLAND,VILLE DE MIDLAND,43074,70404,Water,Eau,4374,TOWN OF,VILLE DE,MIDLAND,MIDLAND,,COUNTY OF SIMCOE,COMTÉ DE SIMCOE,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,1713,0,0
319586155,Lower Tier Municipality,Municipalités de palier inférieur,TOWNSHIP OF ALGONQUIN HIGHLANDS,CANTON D'ALGONQUIN HIGHLANDS,46020,49613,Mainland,Terre ferme,4621,TOWNSHIP OF,CANTON DE,ALGONQUIN HIGHLANDS,ALGONQUIN HIGHLANDS,,COUNTY OF HALIBURTON,COMTÉ DE HALIBURTON,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,1729,0,0
319586251,Single Tier Municipality,Municipalités à palier unique,MUNICIPALITY OF MARKSTAY-WARREN,MUNICIPALITÉ DE MARKSTAY-WARREN,52007,88412,Mainland,Terre ferme,5208,MUNICIPALITY OF,MUNICIPALITÉ DE,MARKSTAY-WARREN,MARKSTAY-WARREN,,,,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,1745,0,0
319585917,Single Tier Municipality,Municipalités à palier unique,TOWNSHIP OF TEHKUMMAH,CANTON DE TEHKUMMAH,51001,83611,Mainland,Terre ferme,5101,TOWNSHIP OF,CANTON DE,TEHKUMMAH,TEHKUMMAH,,,,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,1761,0,0
319585943,Lower Tier Municipality,Municipalités de palier inférieur,TOWNSHIP OF WHITEWATER REGION,CANTON DE WHITEWATER REGION,47050,69636,Islands,Îles,4758,TOWNSHIP OF,CANTON DE,WHITEWATER REGION,WHITEWATER REGION,,COUNTY OF RENFREW,COMTÉ DE RENFREW,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,1777,0,0
319585769,Single Tier Municipality,Municipalités à palier unique,MUNICIPALITY OF CENTRAL MANITOULIN,MUNICIPALITÉ DE CENTRAL MANITOULIN,51009,83613,Water,Eau,5104,MUNICIPALITY OF,MUNICIPALITÉ DE,CENTRAL MANITOULIN,CENTRAL MANITOULIN,,,,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,1793,0,0
319585772,Lower Tier Municipality,Municipalités de palier inférieur,TOWNSHIP OF AMARANTH,CANTON D'AMARANTH,22008,43601,Mainland,Terre ferme,2208,TOWNSHIP OF,CANTON DE,AMARANTH,AMARANTH,,COUNTY OF DUFFERIN,COMTÉ DE DUFFERIN,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,1809,0,0
319585627,Lower Tier Municipality,Municipalités de palier inférieur,TOWNSHIP OF DAWN-EUPHEMIA,CANTON DE DAWN-EUPHEMIA,38005,54611,Mainland,Terre ferme,3806,TOWNSHIP OF,CANTON DE,DAWN-EUPHEMIA,DAWN-EUPHEMIA,,COUNTY OF LAMBTON,COMTÉ DE LAMBTON,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,1825,0,0
319585661,Single Tier Municipality,Municipalités à palier unique,MUNICIPALITY OF CALLANDER,MUNICIPALITÉ DE CALLANDER,49066,86607,Mainland,Terre ferme,4966,MUNICIPALITY OF,MUNICIPALITÉ DE,CALLANDER,CALLANDER,,,,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,1841,0,0
319585658,Lower Tier Municipality,Municipalités de palier inférieur,MUNICIPALITY OF LAKESHORE,MUNICIPALITÉ DE LAKESHORE,37049,45412,Mainland,Terre ferme,3751,MUNICIPALITY OF,MUNICIPALITÉ DE,LAKESHORE,LAKESHORE,,COUNTY OF ESSEX,COMTÉ D'ESSEX,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,1857,0,0
319585994,Lower Tier Municipality,Municipalités de palier inférieur,MUNICIPALITY OF SOUTH DUNDAS,MUNICIPALITÉ DE SOUTH DUNDAS,1016,71614,Mainland,Terre ferme,506,MUNICIPALITY OF,MUNICIPALITÉ DE,SOUTH DUNDAS,SOUTH DUNDAS,,"UNITED COUNTIES OF STORMONT, DUNDAS AND GLENGARRY","COMTÉS UNIS DE STORMONT, DUNDAS AND GLENGARRY",2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,1873,0,0
319585675,Lower Tier Municipality,Municipalités de palier inférieur,TOWN OF PETAWAWA,VILLE DE PETAWAWA,47077,69405,Islands,Îles,4779,TOWN OF,VILLE DE,PETAWAWA,PETAWAWA,,COUNTY OF RENFREW,COMTÉ DE RENFREW,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,1889,0,0
319585863,Single Tier Municipality,Municipalités à palier unique,TOWN OF COCHRANE,VILLE DE COCHRANE,56037,81407,Mainland,Terre ferme,5639,TOWN OF,VILLE DE,COCHRANE,COCHRANE,,,,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,1905,0,0
319586057,Single Tier Municipality,Municipalités à palier unique,TOWNSHIP OF LAKE OF THE WOODS,CANTON DE LAKE OF THE WOODS,59045,87614,Water,Eau,5946,TOWNSHIP OF,CANTON DE,LAKE OF THE WOODS,LAKE OF THE WOODS,,,,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,1921,0,0
319585924,Lower Tier Municipality,Municipalités de palier inférieur,TOWN OF GRIMSBY,VILLE DE GRIMSBY,26065,18402,Water,Eau,2615,TOWN OF,VILLE DE,GRIMSBY,GRIMSBY,,REGIONAL MUNICIPALITY OF NIAGARA,MUNICIPALITÉ RÉGIONALE DE NIAGARA,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,1937,0,0
319585824,Lower Tier Municipality,Municipalités de palier inférieur,TOWN OF WHITBY,VILLE DE WHITBY,18009,10404,Mainland,Terre ferme,1809,TOWN OF,VILLE DE,WHITBY,WHITBY,,REGIONAL MUNICIPALITY OF DURHAM,REGIONAL MUNICIPALITÉ DE DURHAM,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,1953,0,0
319585712,Lower Tier Municipality,Municipalités de palier inférieur,VILLAGE OF WESTPORT,VILLAGE DE WESTPORT,7033,56505,Mainland,Terre ferme,842,VILLAGE OF,VILLAGE DE,WESTPORT,WESTPORT,,UNITED COUNTIES OF LEEDS AND GRENVILLE,COMTÉS UNIS DE LEEDS AND GRENVILLE,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,1969,0,0
319586297,Lower Tier Municipality,Municipalités de palier inférieur,TOWNSHIP OF LAURENTIAN VALLEY,CANTON DE LAURENTIAN VALLEY,47063,69632,Mainland,Terre ferme,4766,TOWNSHIP OF,CANTON DE,LAURENTIAN VALLEY,LAURENTIAN VALLEY,,COUNTY OF RENFREW,COMTÉ DE RENFREW,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,1985,0,0
319585657,Single Tier Municipality,Municipalités à palier unique,TOWNSHIP OF MORLEY,CANTON DE MORLEY,59031,87610,Mainland,Terre ferme,5931,TOWNSHIP OF,CANTON DE,MORLEY,MORLEY,,,,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,2001,0,0
319585803,Lower Tier Municipality,Municipalités de palier inférieur,TOWNSHIP OF NORTH STORMONT,CANTON DE NORTH STORMONT,1037,71617,Mainland,Terre ferme,411,TOWNSHIP OF,CANTON DE,NORTH STORMONT,NORTH STORMONT,,"UNITED COUNTIES OF STORMONT, DUNDAS AND GLENGARRY","COMTÉS UNIS DE STORMONT, DUNDAS AND GLENGARRY",2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,2017,0,0
319585754,Single Tier Municipality,Municipalités à palier unique,MUNICIPALITY OF ST.-CHARLES,MUNICIPALITÉ DE ST.-CHARLES,52004,88413,Mainland,Terre ferme,5204,MUNICIPALITY OF,MUNICIPALITÉ DE,ST.-CHARLES,ST.-CHARLES,,,,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,2033,0,0
319586279,Lower Tier Municipality,Municipalités de palier inférieur,TOWNSHIP OF SELWYN,CANTON DE SELWYN,15017,66623,Mainland,Terre ferme,1516,TOWNSHIP OF,CANTON DE,SELWYN,SELWYN,,COUNTY OF PETERBOROUGH,COMTÉ DE PETERBOROUGH,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,2049,0,0
319586121,Lower Tier Municipality,Municipalités de palier inférieur,MUNICIPALITY OF SOUTHWEST MIDDLESEX,MUNICIPALITÉ DE SOUTHWEST MIDDLESEX,39003,59620,Mainland,Terre ferme,3906,MUNICIPALITY OF,MUNICIPALITÉ DE,SOUTHWEST MIDDLESEX,SOUTHWEST MIDDLESEX,,COUNTY OF MIDDLESEX,COMTÉ DE MIDDLESEX,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,2065,0,0
319585616,Lower Tier Municipality,Municipalités de palier inférieur,MUNICIPALITY OF MARMORA AND LAKE,MUNICIPALITÉ DE MARMORA AND LAKE,12039,51626,Mainland,Terre ferme,1241,MUNICIPALITY OF,MUNICIPALITÉ DE,MARMORA AND LAKE,MARMORA AND LAKE,,COUNTY OF HASTINGS,COMTÉ DE HASTINGS,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,2081,0,0
319585889,Lower Tier Municipality,Municipalités de palier inférieur,TOWNSHIP OF HAMILTON,CANTON DE HAMILTON,14019,61609,Mainland,Terre ferme,1419,TOWNSHIP OF,CANTON DE,HAMILTON,HAMILTON,,COUNTY OF NORTHUMBERLAND,COMTÉ DE NORTHUMBERLAND,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,2097,0,0
319586141,Single Tier Municipality,Municipalités à palier unique,TOWN OF IROQUOIS FALLS,VILLE D'IROQUOIS FALLS,56031,81403,Mainland,Terre ferme,5631,TOWN OF,VILLE DE,IROQUOIS FALLS,IROQUOIS FALLS,,,,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,2113,0,0
319585663,Lower Tier Municipality,Municipalités de palier inférieur,MUNICIPALITY OF DUTTON/DUNWICH,MUNICIPALITÉ DE DUTTON / DUNWICH,34028,44611,Mainland,Terre ferme,3429,MUNICIPALITY OF,MUNICIPALITÉ DE,DUTTON/DUNWICH,DUTTON / DUNWICH,,COUNTY OF ELGIN,COMTÉ D'ELGIN,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,2129,0,0
319585656,Lower Tier Municipality,Municipalités de palier inférieur,TOWNSHIP OF HOWICK,CANTON DE HOWICK,40046,52606,Mainland,Terre ferme,4046,TOWNSHIP OF,CANTON DE,HOWICK,HOWICK,,COUNTY OF HURON,COMTÉ DE HURON,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,2145,0,0
319586106,Single Tier Municipality,Municipalités à palier unique,TOWNSHIP OF BURPEE AND MILLS,CANTON DE BURPEE AND MILLS,51028,83604,Islands,Îles,5128,TOWNSHIP OF,CANTON DE,BURPEE AND MILLS,BURPEE AND MILLS,,,,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,2161,0,0
319585664,Lower Tier Municipality,Municipalités de palier inférieur,TOWNSHIP OF SOUTH GLENGARRY,CANTON DE SOUTH GLENGARRY,1002,71616,Mainland,Terre ferme,101,TOWNSHIP OF,CANTON DE,SOUTH GLENGARRY,SOUTH GLENGARRY,,"UNITED COUNTIES OF STORMONT, DUNDAS AND GLENGARRY","COMTÉS UNIS DE STORMONT, DUNDAS AND GLENGARRY",2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,2177,0,0
319585964,Single Tier Municipality,Municipalités à palier unique,TOWNSHIP OF PAPINEAU-CAMERON,CANTON DE PAPINEAU-CAMERON,48017,85612,Mainland,Terre ferme,4816,TOWNSHIP OF,CANTON DE,PAPINEAU-CAMERON,PAPINEAU-CAMERON,,,,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,2193,0,0
319585682,Lower Tier Municipality,Municipalités de palier inférieur,TOWN OF GEORGINA,VILLE DE GEORGINA,19070,27408,Water,Eau,1970,TOWN OF,VILLE DE,GEORGINA,GEORGINA,,REGIONAL MUNICIPALITY OF YORK,MUNICIPALITÉ RÉGIONALE DE YORK,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,2209,0,0
319586231,Single Tier Municipality,Municipalités à palier unique,TOWN OF ATIKOKAN,VILLE D'ATIKOKAN,59001,87602,Mainland,Terre ferme,5901,TOWN OF,VILLE DE,ATIKOKAN,ATIKOKAN,,,,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,2225,0,0
319585721,Lower Tier Municipality,Municipalités de palier inférieur,TOWNSHIP OF ASHFIELD-COLBORNE-WAWANOSH,CANTON D'ASHFIELD-COLBORNE-WAWANOSH,40030,52618,Water,Eau,4070,TOWNSHIP OF,CANTON DE,ASHFIELD-COLBORNE-WAWANOSH,ASHFIELD-COLBORNE-WAWANOSH,,COUNTY OF HURON,COMTÉ DE HURON,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,2241,0,0
319585822,Single Tier Municipality,Municipalités à palier unique,CITY OF KAWARTHA LAKES,CITÉ DE KAWARTHA LAKES,16002,72101,Mainland,Terre ferme,1651,CITY OF,CITÉ DE,KAWARTHA LAKES,KAWARTHA LAKES,,,,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,2257,0,0
319586211,Lower Tier Municipality,Municipalités de palier inférieur,TOWN OF GRAVENHURST,VILLE DE GRAVENHURST,44002,33402,Mainland,Terre ferme,4402,TOWN OF,VILLE DE,GRAVENHURST,GRAVENHURST,,DISTRICT MUNICIPALITY OF MUSKOKA,DISTRICT MUNICIPALITÉ DE MUSKOKA,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,2273,0,0
319585770,Lower Tier Municipality,Municipalités de palier inférieur,TOWN OF BRACEBRIDGE,VILLE DE BRACEBRIDGE,44018,33401,Mainland,Terre ferme,4418,TOWN OF,VILLE DE,BRACEBRIDGE,BRACEBRIDGE,,DISTRICT MUNICIPALITY OF MUSKOKA,DISTRICT MUNICIPALITÉ DE MUSKOKA,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,2289,0,0
319585669,Lower Tier Municipality,Municipalités de palier inférieur,TOWNSHIP OF SEVERN,CANTON DE SEVERN,43080,70623,Islands,Îles,4351,TOWNSHIP OF,CANTON DE,SEVERN,SEVERN,,COUNTY OF SIMCOE,COMTÉ DE SIMCOE,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,2305,0,0
319585778,Single Tier Municipality,Municipalités à palier unique,CITY OF PEMBROKE,CITÉ DE PEMBROKE,47064,69101,Mainland,Terre ferme,4764,CITY OF,CITÉ DE,PEMBROKE,PEMBROKE,,,,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,2321,0,0
319585904,Lower Tier Municipality,Municipalités de palier inférieur,TOWNSHIP OF LAURENTIAN VALLEY,CANTON DE LAURENTIAN VALLEY,47063,69632,Water,Eau,4766,TOWNSHIP OF,CANTON DE,LAURENTIAN VALLEY,LAURENTIAN VALLEY,,COUNTY OF RENFREW,COMTÉ DE RENFREW,2024/02/15 10:26:33+00,2024/02/15 19:24:59+00,2337,0,0
